to achieve<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet erreicht,Konjunktiv II Plusquamperfekt to achieve
to achieve<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten erreicht,Konjunktiv II Plusquamperfekt to achieve
to achieve<br>Konjunktiv II Futur II<br>Singular 1,ich würde erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Konjunktiv II Futur II<br>Singular 2,du würdest erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Konjunktiv II Futur II<br>Plural 1,wir würden erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Konjunktiv II Futur II<br>Plural 3,Sie würden erreicht haben,Konjunktiv II Futur II to achieve
to achieve<br>Imperativ Präsens<br>Singular 1,erreiche (du),Imperativ Präsens to achieve
to achieve<br>Imperativ Präsens<br>Singular 2,erreichen wir,Imperativ Präsens to achieve
to achieve<br>Imperativ Präsens<br>Singular 3,erreicht ihr,Imperativ Präsens to achieve
to achieve<br>Imperativ Präsens<br>Plural 1,erreichen Sie,Imperativ Präsens to achieve
to achieve<br>Partizip Präsens<br>Singular 1,erreichend,Partizip Präsens to achieve
to achieve<br>Partizip Perfekt<br>Singular 1,erreicht,Partizip Perfekt to achieve
to achieve<br>Infinitiv Präsens<br>Singular 1,erreichen,Infinitiv Präsens to achieve
to achieve<br>Infinitiv Perfekt<br>Singular 1,erreicht haben,Infinitiv Perfekt to achieve
to achieve<br>Infinitiv zu + Infinitiv<br>Singular 1,zu erreichen,Infinitiv zu + Infinitiv to achieve
to carry<br>Indikativ Präsens<br>Singular 1,ich trage,Indikativ Präsens to carry
to carry<br>Indikativ Präsens<br>Singular 2,du trägst,Indikativ Präsens to carry
to carry<br>Indikativ Präsens<br>Singular 3,er/sie/es trägt,Indikativ Präsens to carry
to carry<br>Indikativ Präsens<br>Plural 1,wir tragen,Indikativ Präsens to carry
to carry<br>Indikativ Präsens<br>Plural 2,ihr tragt,Indikativ Präsens to carry
to carry<br>Indikativ Präsens<br>Plural 3,Sie tragen,Indikativ Präsens to carry
to carry<br>Indikativ Präteritum<br>Singular 1,ich trug,Indikativ Präteritum to carry
to carry<br>Indikativ Präteritum<br>Singular 2,du trugst,Indikativ Präteritum to carry
to carry<br>Indikativ Präteritum<br>Singular 3,er/sie/es trug,Indikativ Präteritum to carry
to carry<br>Indikativ Präteritum<br>Plural 1,wir trugen,Indikativ Präteritum to carry
to carry<br>Indikativ Präteritum<br>Plural 2,ihr trugt,Indikativ Präteritum to carry
to carry<br>Indikativ Präteritum<br>Plural 3,Sie trugen,Indikativ Präteritum to carry
to carry<br>Indikativ Futur I<br>Singular 1,ich werde tragen,Indikativ Futur I to carry
to carry<br>Indikativ Futur I<br>Singular 2,du wirst tragen,Indikativ Futur I to carry
to carry<br>Indikativ Futur I<br>Singular 3,er/sie/es wird tragen,Indikativ Futur I to carry
to carry<br>Indikativ Futur I<br>Plural 1,wir werden tragen,Indikativ Futur I to carry
to carry<br>Indikativ Futur I<br>Plural 2,ihr werdet tragen,Indikativ Futur I to carry
to carry<br>Indikativ Futur I<br>Plural 3,Sie werden tragen,Indikativ Futur I to carry
to carry<br>Indikativ Perfekt<br>Singular 1,ich habe getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Perfekt<br>Singular 2,du hast getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Perfekt<br>Plural 1,wir haben getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Perfekt<br>Plural 2,ihr habt getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Perfekt<br>Plural 3,Sie haben getragen,Indikativ Perfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten getragen,Indikativ Plusquamperfekt to carry
to carry<br>Indikativ Futur II<br>Singular 1,ich werde getragen haben,Indikativ Futur II to carry
to carry<br>Indikativ Futur II<br>Singular 2,du wirst getragen haben,Indikativ Futur II to carry
to carry<br>Indikativ Futur II<br>Singular 3,er/sie/es wird getragen haben,Indikativ Futur II to carry
to carry<br>Indikativ Futur II<br>Plural 1,wir werden getragen haben,Indikativ Futur II to carry
to carry<br>Indikativ Futur II<br>Plural 2,ihr werdet getragen haben,Indikativ Futur II to carry
to carry<br>Indikativ Futur II<br>Plural 3,Sie werden getragen haben,Indikativ Futur II to carry
to carry<br>Konjunktiv I Präsens<br>Singular 1,ich trage,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Präsens<br>Singular 2,du tragest,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es trage,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Präsens<br>Plural 1,wir tragen,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Präsens<br>Plural 2,ihr traget,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Präsens<br>Plural 3,Sie tragen,Konjunktiv I Präsens to carry
to carry<br>Konjunktiv I Futur I<br>Singular 1,ich werde tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Futur I<br>Singular 2,du werdest tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Futur I<br>Plural 1,wir werden tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Futur I<br>Plural 3,Sie werden tragen,Konjunktiv I Futur I to carry
to carry<br>Konjunktiv I Perfekt<br>Singular 1,ich habe getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Perfekt<br>Singular 2,du habest getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Perfekt<br>Plural 1,wir haben getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben getragen,Konjunktiv I Perfekt to carry
to carry<br>Konjunktiv I Futur II<br>Singular 1,ich werde getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv I Futur II<br>Singular 2,du werdest getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv I Futur II<br>Plural 1,wir werden getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv I Futur II<br>Plural 3,Sie werden getragen haben,Konjunktiv I Futur II to carry
to carry<br>Konjunktiv II Präteritum<br>Singular 1,ich trüge,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Präteritum<br>Singular 2,du trügest,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es trüge,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Präteritum<br>Plural 1,wir trügen,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Präteritum<br>Plural 2,ihr trüget,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Präteritum<br>Plural 3,Sie trügen,Konjunktiv II Präteritum to carry
to carry<br>Konjunktiv II Futur I<br>Singular 1,ich würde tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Futur I<br>Singular 2,du würdest tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Futur I<br>Plural 1,wir würden tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Futur I<br>Plural 3,Sie würden tragen,Konjunktiv II Futur I to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten getragen,Konjunktiv II Plusquamperfekt to carry
to carry<br>Konjunktiv II Futur II<br>Singular 1,ich würde getragen haben,Konjunktiv II Futur II to carry
to carry<br>Konjunktiv II Futur II<br>Singular 2,du würdest getragen haben,Konjunktiv II Futur II to carry
to carry<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde getragen haben,Konjunktiv II Futur II to carry
to carry<br>Konjunktiv II Futur II<br>Plural 1,wir würden getragen haben,Konjunktiv II Futur II to carry
to carry<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet getragen haben,Konjunktiv II Futur II to carry
to carry<br>Konjunktiv II Futur II<br>Plural 3,Sie würden getragen haben,Konjunktiv II Futur II to carry
to carry<br>Imperativ Präsens<br>Singular 1,trage (du),Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Singular 2,tragen wir,Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Singular 3,tragt ihr,Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Plural 1,tragen Sie,Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Plural 2,trag (du),Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Plural 3,tragen wir,Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Plural 4,tragt ihr,Imperativ Präsens to carry
to carry<br>Imperativ Präsens<br>Plural 5,tragen Sie,Imperativ Präsens to carry
to carry<br>Partizip Präsens<br>Singular 1,tragend,Partizip Präsens to carry
to carry<br>Partizip Perfekt<br>Singular 1,getragen,Partizip Perfekt to carry
to carry<br>Infinitiv Präsens<br>Singular 1,tragen,Infinitiv Präsens to carry
to carry<br>Infinitiv Perfekt<br>Singular 1,getragen haben,Infinitiv Perfekt to carry
to carry<br>Infinitiv zu + Infinitiv<br>Singular 1,zu tragen,Infinitiv zu + Infinitiv to carry
to manage<br>Indikativ Präsens<br>Singular 1,ich schaffe,Indikativ Präsens to manage
to manage<br>Indikativ Präsens<br>Singular 2,du schaffst,Indikativ Präsens to manage
to manage<br>Indikativ Präsens<br>Singular 3,er/sie/es schafft,Indikativ Präsens to manage
to manage<br>Indikativ Präsens<br>Plural 1,wir schaffen,Indikativ Präsens to manage
to manage<br>Indikativ Präsens<br>Plural 2,ihr schafft,Indikativ Präsens to manage
to manage<br>Indikativ Präsens<br>Plural 3,Sie schaffen,Indikativ Präsens to manage
to manage<br>Indikativ Präteritum<br>Singular 1,ich schuf,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Singular 2,du schufst,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Singular 3,er/sie/es schuf,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 1,wir schufen,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 2,ihr schuft,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 3,Sie schufen,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 4,ich schaffte,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 5,du schafftest,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 6,er/sie/es schaffte,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 7,wir schafften,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 8,ihr schafftet,Indikativ Präteritum to manage
to manage<br>Indikativ Präteritum<br>Plural 9,Sie schafften,Indikativ Präteritum to manage
to manage<br>Indikativ Futur I<br>Singular 1,ich werde schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Futur I<br>Singular 2,du wirst schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Futur I<br>Singular 3,er/sie/es wird schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Futur I<br>Plural 1,wir werden schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Futur I<br>Plural 2,ihr werdet schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Futur I<br>Plural 3,Sie werden schaffen,Indikativ Futur I to manage
to manage<br>Indikativ Perfekt<br>Singular 1,ich habe geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Singular 2,du hast geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 1,wir haben geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 2,ihr habt geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 3,Sie haben geschaffen,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 4,ich habe geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 5,du hast geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 6,er/sie/es hat geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 7,wir haben geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 8,ihr habt geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Perfekt<br>Plural 9,Sie haben geschafft,Indikativ Perfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten geschaffen,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 4,ich hatte geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 5,du hattest geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 6,er/sie/es hatte geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 7,wir hatten geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 8,ihr hattet geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Plusquamperfekt<br>Plural 9,Sie hatten geschafft,Indikativ Plusquamperfekt to manage
to manage<br>Indikativ Futur II<br>Singular 1,ich werde geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Singular 2,du wirst geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Singular 3,er/sie/es wird geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 1,wir werden geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 2,ihr werdet geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 3,Sie werden geschaffen haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 4,ich werde geschafft haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 5,du wirst geschafft haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 6,er/sie/es wird geschafft haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 7,wir werden geschafft haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 8,ihr werdet geschafft haben,Indikativ Futur II to manage
to manage<br>Indikativ Futur II<br>Plural 9,Sie werden geschafft haben,Indikativ Futur II to manage
to manage<br>Konjunktiv I Präsens<br>Singular 1,ich schaffe,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Präsens<br>Singular 2,du schaffest,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es schaffe,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Präsens<br>Plural 1,wir schaffen,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Präsens<br>Plural 2,ihr schaffet,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Präsens<br>Plural 3,Sie schaffen,Konjunktiv I Präsens to manage
to manage<br>Konjunktiv I Futur I<br>Singular 1,ich werde schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Futur I<br>Singular 2,du werdest schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Futur I<br>Plural 1,wir werden schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Futur I<br>Plural 3,Sie werden schaffen,Konjunktiv I Futur I to manage
to manage<br>Konjunktiv I Perfekt<br>Singular 1,ich habe geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Singular 2,du habest geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Plural 1,wir haben geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben geschaffen,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Plural 4,ich habe geschafft,Konjunktiv I Perfekt to manage
to manage<br>Konjunktiv I Perfekt<br>Plural 5,du habest geschafft,Konjunktiv I Perfekt to manage
